Account,Amount
0xA0a825E5947cFff6D8e225450C66438218f81CEd,41.563413124139878165
0xE5A273954d24Eddf9AE9EA4cEf2347d584cfa3DD,0.000134079723076125
0x655caB709EFD8f8C483C264802B95A048e9AFd76,1.073069705241889292
0x2600C4B2E1751A0601C563213b3149C35Cb09556,0.699924789481426996
0x8141c48249B9879dd565BdA9A3E7E02b69ceB34D,0.703784832760737977
