Account,Amount
0xB4a8508f2dB03A378743c1bBb4d5Bf5597Cf2aa9,471.594424508731518532
0x7183441B6f220A2aa8ec896fB72Eed656745adA0,0.752093646954101845
0xa199F918aC122B7AdBB7BF21071a7a86bdAA7e3D,0.995064839607382203
0xC64f933f7175a30D79cEdcD019B3da4bDF82E6Dd,13.317675495571808698
